X_L,Y_L,Z_L,X_R,Y_R,Z_R,Distancia(mm)
600,-150,180,300,250,310,0
600,-150,180,300,350,310,0
600,-150,180,300,450,310,0
600,-150,180,400,-450,310,94.079
600,-150,180,400,-350,310,94.0801
600,-150,180,400,-250,310,94.0792
600,-150,180,400,-150,310,81.9349
600,-150,180,400,-50,310,20.4841
600,-150,180,400,50,310,0
600,-150,180,400,150,310,0
600,-150,180,400,250,310,0
600,-150,180,400,350,310,0
600,-150,180,400,450,310,0
600,-150,180,500,-450,310,94.0929
600,-150,180,500,-350,310,94.0791
600,-150,180,500,-250,310,53.8603
600,-150,180,500,-150,310,0
600,-150,180,500,-50,310,0
600,-150,180,500,50,310,0
600,-150,180,500,150,310,0
600,-150,180,500,250,310,0
600,-150,180,500,350,310,0
600,-150,180,500,450,310,0
600,-150,180,600,-450,310,0
600,-150,180,600,-350,310,86.9779
600,-150,180,600,-250,310,34.7042
600,-150,180,600,-150,310,0
600,-150,180,600,-50,310,0
600,-150,180,600,50,310,24.3623
600,-150,180,600,150,310,6.42973
600,-150,180,600,250,310,0
600,-150,180,600,350,310,0
600,-150,180,600,450,310,0
600,-50,180,200,-450,310,104.658
600,-50,180,200,-350,310,104.385
600,-50,180,200,-250,310,0
600,-50,180,200,-150,310,0
600,-50,180,200,-50,310,0
600,-50,180,200,50,310,0
600,-50,180,200,150,310,0
600,-50,180,200,250,310,0
600,-50,180,200,350,310,0
600,-50,180,200,450,310,0
600,-50,180,300,-450,310,104.715
600,-50,180,300,-350,310,104.637
600,-50,180,300,-250,310,104.594
600,-50,180,300,-150,310,104.301
600,-50,180,300,-50,310,95.9877
600,-50,180,300,50,310,18.6983
600,-50,180,300,150,310,0
600,-50,180,300,250,310,0
600,-50,180,300,350,310,0
600,-50,180,300,450,310,0
600,-50,180,400,-450,310,104.397
600,-50,180,400,-350,310,104.395
600,-50,180,400,-250,310,104.3
600,-50,180,400,-150,310,104.354
600,-50,180,400,-50,310,80.5907
600,-50,180,400,50,310,18.5377
600,-50,180,400,150,310,0
600,-50,180,400,250,310,0
600,-50,180,400,350,310,0
600,-50,180,400,450,310,0
600,-50,180,500,-450,310,104.377
600,-50,180,500,-350,310,104.403
600,-50,180,500,-250,310,104.3
600,-50,180,500,-150,310,53.4522
600,-50,180,500,-50,310,0
600,-50,180,500,50,310,0
600,-50,180,500,150,310,0
600,-50,180,500,250,310,0
600,-50,180,500,350,310,0
600,-50,180,500,450,310,0
600,-50,180,600,-450,310,0
600,-50,180,600,-350,310,97.4835
600,-50,180,600,-250,310,95.9431
600,-50,180,600,-150,310,34.6746
600,-50,180,600,-50,310,0
600,-50,180,600,50,310,0
600,-50,180,600,150,310,19.1829
600,-50,180,600,250,310,0
600,-50,180,600,350,310,0
600,-50,180,600,450,310,0
600,50,180,200,-450,310,109.044
600,50,180,200,-350,310,108.948
600,50,180,200,-250,310,0
600,50,180,200,-150,310,0
600,50,180,200,-50,310,0
600,50,180,200,50,310,0
600,50,180,200,150,310,0
600,50,180,200,250,310,0
600,50,180,200,350,310,0
600,50,180,200,450,310,0
600,50,180,300,-450,310,108.94
600,50,180,300,-350,310,108.903
600,50,180,300,-250,310,109.111
600,50,180,300,-150,310,108.925
600,50,180,300,-50,310,108.21
600,50,180,300,50,310,50.8526
600,50,180,300,150,310,0
600,50,180,300,250,310,0
600,50,180,300,350,310,0
600,50,180,300,450,310,0
600,50,180,400,-450,310,108.924
600,50,180,400,-350,310,108.931
600,50,180,400,-250,310,108.934
600,50,180,400,-150,310,108.897
600,50,180,400,-50,310,107.886
600,50,180,400,50,310,63.1979
600,50,180,400,150,310,0
600,50,180,400,250,310,0
600,50,180,400,350,310,0
600,50,180,400,450,310,0
600,50,180,500,-450,310,108.897
600,50,180,500,-350,310,108.911
600,50,180,500,-250,310,108.948
600,50,180,500,-150,310,108.998
600,50,180,500,-50,310,48.8928
600,50,180,500,50,310,0
600,50,180,500,150,310,0
600,50,180,500,250,310,0
600,50,180,500,350,310,0
600,50,180,500,450,310,0
600,50,180,600,-450,310,0
600,50,180,600,-350,310,107.343
600,50,180,600,-250,310,105.791
600,50,180,600,-150,310,98.0482
600,50,180,600,-50,310,34.4996
600,50,180,600,50,310,0
600,50,180,600,150,310,0
600,50,180,600,250,310,0
600,50,180,600,350,310,0
600,50,180,600,450,310,0
600,150,180,200,-450,310,110.846
600,150,180,200,-350,310,110.761
600,150,180,200,-250,310,0
600,150,180,200,-150,310,0
600,150,180,200,-50,310,0
600,150,180,200,50,310,0
600,150,180,200,150,310,0
600,150,180,200,250,310,0
600,150,180,200,350,310,0
600,150,180,200,450,310,0
600,150,180,300,-450,310,110.729
600,150,180,300,-350,310,110.689
600,150,180,300,-250,310,110.919
600,150,180,300,-150,310,110.713
600,150,180,300,-50,310,110.743
600,150,180,300,50,310,58.6795
600,150,180,300,150,310,0
600,150,180,300,250,310,0
600,150,180,300,350,310,0
600,150,180,300,450,310,0
600,150,180,400,-450,310,110.728
600,150,180,400,-350,310,110.738
600,150,180,400,-250,310,110.722
600,150,180,400,-150,310,110.685
600,150,180,400,-50,310,110.717
600,150,180,400,50,310,89.1928
600,150,180,400,150,310,34.625
600,150,180,400,250,310,0
600,150,180,400,350,310,0
600,150,180,400,450,310,0
600,150,180,500,-450,310,110.688
600,150,180,500,-350,310,110.708
600,150,180,500,-250,310,110.738
600,150,180,500,-150,310,110.784
600,150,180,500,-50,310,106.199
600,150,180,500,50,310,42.9505
600,150,180,500,150,310,0
600,150,180,500,250,310,0
600,150,180,500,350,310,0
600,150,180,500,450,310,0
600,150,180,600,-450,310,0
600,150,180,600,-350,310,110.749
600,150,180,600,-250,310,110.782
600,150,180,600,-150,310,104.651
600,150,180,600,-50,310,86.7673
600,150,180,600,50,310,34.5109
600,150,180,600,150,310,0
600,150,180,600,250,310,0
600,150,180,600,350,310,0
600,150,180,600,450,310,0
600,250,180,200,-450,310,111.895
600,250,180,200,-350,310,111.532
600,250,180,200,-250,310,0
600,250,180,200,-150,310,0
600,250,180,200,-50,310,0
600,250,180,200,50,310,0
600,250,180,200,150,310,0
600,250,180,200,250,310,0
600,250,180,200,350,310,0
600,250,180,200,450,310,0
600,250,180,300,-450,310,111.775
600,250,180,300,-350,310,111.733
600,250,180,300,-250,310,111.969
600,250,180,300,-150,310,111.758
600,250,180,300,-50,310,111.781
600,250,180,300,50,310,63.2652
600,250,180,300,150,310,17.0592
600,250,180,300,250,310,0
600,250,180,300,350,310,0
600,250,180,300,450,310,0
600,250,180,400,-450,310,111.767
600,250,180,400,-350,310,111.777
600,250,180,400,-250,310,111.768
600,250,180,400,-150,310,111.728
600,250,180,400,-50,310,111.763
600,250,180,400,50,310,93.6243
600,250,180,400,150,310,63.8169
600,250,180,400,250,310,0
600,250,180,400,350,310,0
600,250,180,400,450,310,0
600,250,180,500,-450,310,111.73
600,250,180,500,-350,310,111.749
600,250,180,500,-250,310,111.784
600,250,180,500,-150,310,111.828
600,250,180,500,-50,310,106.382
600,250,180,500,50,310,84.5158
600,250,180,500,150,310,36.1244
600,250,180,500,250,310,0
600,250,180,500,350,310,0
600,250,180,500,450,310,0
600,250,180,600,-450,310,0
600,250,180,600,-350,310,111.795
600,250,180,600,-250,310,111.194
600,250,180,600,-150,310,105.165
600,250,180,600,-50,310,91.2623
600,250,180,600,50,310,68.2187
600,250,180,600,150,310,26.9884
600,250,180,600,250,310,0
600,250,180,600,350,310,0
600,250,180,600,450,310,0
600,350,180,200,-450,310,111.974
600,350,180,200,-350,310,111.594
600,350,180,200,-250,310,0
600,350,180,200,-150,310,0
600,350,180,200,-50,310,0
600,350,180,200,50,310,0
600,350,180,200,150,310,0
600,350,180,200,250,310,0
600,350,180,200,350,310,0
600,350,180,200,450,310,0
600,350,180,300,-450,310,111.853
600,350,180,300,-350,310,111.811
600,350,180,300,-250,310,112.049
600,350,180,300,-150,310,111.836
600,350,180,300,-50,310,111.857
600,350,180,300,50,310,63.6114
600,350,180,300,150,310,18.308
600,350,180,300,250,310,0
600,350,180,300,350,310,0
600,350,180,300,450,310,0
600,350,180,400,-450,310,111.843
600,350,180,400,-350,310,111.852
600,350,180,400,-250,310,111.846
600,350,180,400,-150,310,111.805
600,350,180,400,-50,310,111.841
600,350,180,400,50,310,93.9524
600,350,180,400,150,310,64.2901
600,350,180,400,250,310,6.75538
600,350,180,400,350,310,0
600,350,180,400,450,310,0
600,350,180,500,-450,310,111.807
600,350,180,500,-350,310,111.825
600,350,180,500,-250,310,111.863
600,350,180,500,-150,310,111.906
600,350,180,500,-50,310,106.407
600,350,180,500,50,310,84.8947
600,350,180,500,150,310,60.8093
600,350,180,500,250,310,25.6675
600,350,180,500,350,310,0
600,350,180,500,450,310,0
600,350,180,600,-450,310,0
600,350,180,600,-350,310,111.874
600,350,180,600,-250,310,111.265
600,350,180,600,-150,310,105.18
600,350,180,600,-50,310,91.5993
600,350,180,600,50,310,68.6894
600,350,180,600,150,310,59.487
600,350,180,600,250,310,0
600,350,180,600,350,310,0
600,350,180,600,450,310,0
600,450,180,200,-450,310,0
600,450,180,200,-350,310,0
600,450,180,200,-250,310,0
600,450,180,200,-150,310,0
600,450,180,200,-50,310,0
600,450,180,200,50,310,0
600,450,180,200,150,310,0
600,450,180,200,250,310,0
600,450,180,200,350,310,0
600,450,180,200,450,310,0
600,450,180,300,-450,310,0
600,450,180,300,-350,310,0
600,450,180,300,-250,310,0
600,450,180,300,-150,310,0
600,450,180,300,-50,310,0
600,450,180,300,50,310,0
600,450,180,300,150,310,0
600,450,180,300,250,310,0
600,450,180,300,350,310,0
600,450,180,300,450,310,0
600,450,180,400,-450,310,0
600,450,180,400,-350,310,0
600,450,180,400,-250,310,0
600,450,180,400,-150,310,0
600,450,180,400,-50,310,0
600,450,180,400,50,310,0
600,450,180,400,150,310,0
600,450,180,400,250,310,0
600,450,180,400,350,310,0
600,450,180,400,450,310,0
600,450,180,500,-450,310,0
600,450,180,500,-350,310,0
600,450,180,500,-250,310,0
600,450,180,500,-150,310,0
600,450,180,500,-50,310,0
600,450,180,500,50,310,0
600,450,180,500,150,310,0
600,450,180,500,250,310,0
600,450,180,500,350,310,0
600,450,180,500,450,310,0
600,450,180,600,-450,310,0
600,450,180,600,-350,310,0
600,450,180,600,-250,310,0
600,450,180,600,-150,310,0
600,450,180,600,-50,310,0
600,450,180,600,50,310,0
600,450,180,600,150,310,0
600,450,180,600,250,310,0
600,450,180,600,350,310,0
600,450,180,600,450,310,0
200,-450,180,200,-450,440,0
200,-450,180,300,-450,440,0
200,-450,180,400,-450,440,0
200,-450,180,500,-450,440,0
200,-450,180,600,-450,440,0
200,-450,180,200,-350,440,0
200,-450,180,300,-350,440,0
200,-450,180,400,-350,440,0
200,-450,180,500,-350,440,0
200,-450,180,600,-350,440,0
200,-450,180,200,-250,440,0
200,-450,180,300,-250,440,0
200,-450,180,400,-250,440,0
200,-450,180,500,-250,440,0
200,-450,180,600,-250,440,0
200,-450,180,200,-150,440,0
200,-450,180,300,-150,440,0
200,-450,180,400,-150,440,0
200,-450,180,500,-150,440,0
200,-450,180,600,-150,440,0
200,-450,180,200,-50,440,0
200,-450,180,300,-50,440,0
200,-450,180,400,-50,440,0
200,-450,180,500,-50,440,0
200,-450,180,600,-50,440,0
200,-450,180,200,50,440,0
200,-450,180,300,50,440,0
200,-450,180,400,50,440,0
200,-450,180,500,50,440,0
200,-450,180,600,50,440,0
200,-450,180,200,150,440,0
200,-450,180,300,150,440,0
200,-450,180,400,150,440,0
200,-450,180,500,150,440,0
200,-450,180,600,150,440,0
200,-450,180,200,250,440,0
200,-450,180,300,250,440,0
200,-450,180,400,250,440,0
200,-450,180,500,250,440,0
200,-450,180,600,250,440,0
200,-450,180,200,350,440,0
200,-450,180,300,350,440,0
200,-450,180,400,350,440,0
200,-450,180,500,350,440,0
200,-450,180,600,350,440,0
200,-450,180,200,450,440,0
200,-450,180,300,450,440,0
200,-450,180,400,450,440,0
200,-450,180,500,450,440,0
200,-450,180,600,450,440,0
200,-350,180,200,-450,440,74.7074
200,-350,180,300,-450,440,46.033
200,-350,180,400,-450,440,34.6416
200,-350,180,500,-450,440,46.9046
200,-350,180,600,-450,440,0
200,-350,180,200,-350,440,0
200,-350,180,300,-350,440,37.8067
200,-350,180,400,-350,440,34.473
200,-350,180,500,-350,440,42.8475
200,-350,180,600,-350,440,69.1685
200,-350,180,200,-250,440,0
200,-350,180,300,-250,440,0
200,-350,180,400,-250,440,3.14183
200,-350,180,500,-250,440,53.8978
200,-350,180,600,-250,440,69.1296
200,-350,180,200,-150,440,0
200,-350,180,300,-150,440,0
200,-350,180,400,-150,440,0
200,-350,180,500,-150,440,65.1968
200,-350,180,600,-150,440,68.163
200,-350,180,200,-50,440,0
200,-350,180,300,-50,440,0
200,-350,180,400,-50,440,13.4496
200,-350,180,500,-50,440,68.3679
200,-350,180,600,-50,440,71.3875
200,-350,180,200,50,440,0
200,-350,180,300,50,440,0
200,-350,180,400,50,440,51.348
200,-350,180,500,50,440,66.7191
200,-350,180,600,50,440,21.7855
200,-350,180,200,150,440,0
200,-350,180,300,150,440,0
200,-350,180,400,150,440,24.8759
200,-350,180,500,150,440,15.2606
200,-350,180,600,150,440,0
200,-350,180,200,250,440,0
200,-350,180,300,250,440,0
200,-350,180,400,250,440,0
200,-350,180,500,250,440,0
200,-350,180,600,250,440,0
200,-350,180,200,350,440,0
200,-350,180,300,350,440,0
200,-350,180,400,350,440,0
200,-350,180,500,350,440,0
200,-350,180,600,350,440,0
200,-350,180,200,450,440,0
200,-350,180,300,450,440,0
200,-350,180,400,450,440,0
200,-350,180,500,450,440,0
200,-350,180,600,450,440,0
200,-250,180,200,-450,440,34.0599
200,-250,180,300,-450,440,31.7921
200,-250,180,400,-450,440,34.5179
200,-250,180,500,-450,440,35.3535
200,-250,180,600,-450,440,0
200,-250,180,200,-350,440,0
200,-250,180,300,-350,440,30.1704
200,-250,180,400,-350,440,34.3601
200,-250,180,500,-350,440,35.1108
200,-250,180,600,-350,440,37.8392
200,-250,180,200,-250,440,0
200,-250,180,300,-250,440,0
200,-250,180,400,-250,440,26.0589
200,-250,180,500,-250,440,35.4132
200,-250,180,600,-250,440,37.8848
200,-250,180,200,-150,440,0
200,-250,180,300,-150,440,0
200,-250,180,400,-150,440,0
200,-250,180,500,-150,440,35.8831
200,-250,180,600,-150,440,40.7438
200,-250,180,200,-50,440,0
200,-250,180,300,-50,440,0
200,-250,180,400,-50,440,0
200,-250,180,500,-50,440,39.8415
200,-250,180,600,-50,440,54.2326
200,-250,180,200,50,440,0
200,-250,180,300,50,440,0
200,-250,180,400,50,440,39.2111
200,-250,180,500,50,440,54.8187
200,-250,180,600,50,440,28.1096
200,-250,180,200,150,440,0
200,-250,180,300,150,440,0
200,-250,180,400,150,440,29.34
200,-250,180,500,150,440,27.7007
200,-250,180,600,150,440,0
200,-250,180,200,250,440,0
200,-250,180,300,250,440,0
200,-250,180,400,250,440,0
200,-250,180,500,250,440,0
200,-250,180,600,250,440,0
200,-250,180,200,350,440,0
200,-250,180,300,350,440,0
200,-250,180,400,350,440,0
200,-250,180,500,350,440,0
200,-250,180,600,350,440,0
200,-250,180,200,450,440,0
200,-250,180,300,450,440,0
200,-250,180,400,450,440,0
200,-250,180,500,450,440,0
200,-250,180,600,450,440,0
200,-150,180,200,-450,440,12.0285
200,-150,180,300,-450,440,11.3134
200,-150,180,400,-450,440,12.0844
200,-150,180,500,-450,440,11.9761
200,-150,180,600,-450,440,0
200,-150,180,200,-350,440,0
200,-150,180,300,-350,440,9.2557
200,-150,180,400,-350,440,12.1389
200,-150,180,500,-350,440,12.0704
200,-150,180,600,-350,440,2.34035
200,-150,180,200,-250,440,0
200,-150,180,300,-250,440,0
200,-150,180,400,-250,440,6.53224
200,-150,180,500,-250,440,11.5794
200,-150,180,600,-250,440,2.18924
200,-150,180,200,-150,440,0
200,-150,180,300,-150,440,0
200,-150,180,400,-150,440,0
200,-150,180,500,-150,440,9.64847
200,-150,180,600,-150,440,0
200,-150,180,200,-50,440,0
200,-150,180,300,-50,440,0
200,-150,180,400,-50,440,0
200,-150,180,500,-50,440,0
200,-150,180,600,-50,440,0
200,-150,180,200,50,440,0
200,-150,180,300,50,440,0
200,-150,180,400,50,440,0
200,-150,180,500,50,440,0
200,-150,180,600,50,440,0
200,-150,180,200,150,440,0
200,-150,180,300,150,440,0
200,-150,180,400,150,440,0
200,-150,180,500,150,440,0
200,-150,180,600,150,440,0
200,-150,180,200,250,440,0
200,-150,180,300,250,440,0
200,-150,180,400,250,440,0
200,-150,180,500,250,440,0
200,-150,180,600,250,440,0
200,-150,180,200,350,440,0
200,-150,180,300,350,440,0
200,-150,180,400,350,440,0
200,-150,180,500,350,440,0
200,-150,180,600,350,440,0
200,-150,180,200,450,440,0
200,-150,180,300,450,440,0
200,-150,180,400,450,440,0
200,-150,180,500,450,440,0
200,-150,180,600,450,440,0
200,-50,180,200,-450,440,33.3702
200,-50,180,300,-450,440,31.862
200,-50,180,400,-450,440,35.7077
200,-50,180,500,-450,440,33.1565
200,-50,180,600,-450,440,0
200,-50,180,200,-350,440,0
200,-50,180,300,-350,440,29.5931
200,-50,180,400,-350,440,35.4372
200,-50,180,500,-350,440,33.4456
200,-50,180,600,-350,440,25.3157
200,-50,180,200,-250,440,0
200,-50,180,300,-250,440,0
200,-50,180,400,-250,440,27.5266
200,-50,180,500,-250,440,32.3906
200,-50,180,600,-250,440,25.2436
200,-50,180,200,-150,440,0
200,-50,180,300,-150,440,0
200,-50,180,400,-150,440,21.8219
200,-50,180,500,-150,440,30.0239
200,-50,180,600,-150,440,22.55
200,-50,180,200,-50,440,0
200,-50,180,300,-50,440,0
200,-50,180,400,-50,440,11.4722
200,-50,180,500,-50,440,23.2678
200,-50,180,600,-50,440,21.8802
200,-50,180,200,50,440,0
200,-50,180,300,50,440,0
200,-50,180,400,50,440,4.4999
200,-50,180,500,50,440,21.2766
200,-50,180,600,50,440,21.1771
200,-50,180,200,150,440,0
200,-50,180,300,150,440,0
200,-50,180,400,150,440,20.4254
200,-50,180,500,150,440,21.7596
200,-50,180,600,150,440,0
200,-50,180,200,250,440,0
200,-50,180,300,250,440,0
200,-50,180,400,250,440,0
200,-50,180,500,250,440,0
200,-50,180,600,250,440,0
200,-50,180,200,350,440,0
200,-50,180,300,350,440,0
200,-50,180,400,350,440,0
200,-50,180,500,350,440,0
200,-50,180,600,350,440,0
200,-50,180,200,450,440,0
200,-50,180,300,450,440,0
200,-50,180,400,450,440,0
200,-50,180,500,450,440,0
200,-50,180,600,450,440,0
200,50,180,200,-450,440,0
200,50,180,300,-450,440,0
200,50,180,400,-450,440,0
200,50,180,500,-450,440,0
200,50,180,600,-450,440,0
200,50,180,200,-350,440,0
200,50,180,300,-350,440,0
200,50,180,400,-350,440,0
200,50,180,500,-350,440,0
200,50,180,600,-350,440,0
200,50,180,200,-250,440,0
200,50,180,300,-250,440,0
200,50,180,400,-250,440,0
200,50,180,500,-250,440,0
200,50,180,600,-250,440,0
200,50,180,200,-150,440,0
200,50,180,300,-150,440,0
200,50,180,400,-150,440,0
200,50,180,500,-150,440,0
200,50,180,600,-150,440,0
200,50,180,200,-50,440,0
200,50,180,300,-50,440,0
200,50,180,400,-50,440,0
200,50,180,500,-50,440,0
200,50,180,600,-50,440,0
200,50,180,200,50,440,0
200,50,180,300,50,440,0
200,50,180,400,50,440,0
200,50,180,500,50,440,0
200,50,180,600,50,440,0
200,50,180,200,150,440,0
200,50,180,300,150,440,0
200,50,180,400,150,440,0
200,50,180,500,150,440,0
200,50,180,600,150,440,0
200,50,180,200,250,440,0
200,50,180,300,250,440,0
200,50,180,400,250,440,0
200,50,180,500,250,440,0
200,50,180,600,250,440,0
200,50,180,200,350,440,0
200,50,180,300,350,440,0
200,50,180,400,350,440,0
200,50,180,500,350,440,0
200,50,180,600,350,440,0
200,50,180,200,450,440,0
200,50,180,300,450,440,0
200,50,180,400,450,440,0
200,50,180,500,450,440,0
200,50,180,600,450,440,0
200,150,180,200,-450,440,0
200,150,180,300,-450,440,0
200,150,180,400,-450,440,0
200,150,180,500,-450,440,0
200,150,180,600,-450,440,0
200,150,180,200,-350,440,0
200,150,180,300,-350,440,0
200,150,180,400,-350,440,0
200,150,180,500,-350,440,0
200,150,180,600,-350,440,0
200,150,180,200,-250,440,0
200,150,180,300,-250,440,0
200,150,180,400,-250,440,0
200,150,180,500,-250,440,0
200,150,180,600,-250,440,0
200,150,180,200,-150,440,0
200,150,180,300,-150,440,0
200,150,180,400,-150,440,0
200,150,180,500,-150,440,0
200,150,180,600,-150,440,0
200,150,180,200,-50,440,0
200,150,180,300,-50,440,0
200,150,180,400,-50,440,0
200,150,180,500,-50,440,0
200,150,180,600,-50,440,0
200,150,180,200,50,440,0
200,150,180,300,50,440,0
200,150,180,400,50,440,0
200,150,180,500,50,440,0
200,150,180,600,50,440,0
200,150,180,200,150,440,0
200,150,180,300,150,440,0
200,150,180,400,150,440,0
200,150,180,500,150,440,0
200,150,180,600,150,440,0
200,150,180,200,250,440,0
200,150,180,300,250,440,0
200,150,180,400,250,440,0
200,150,180,500,250,440,0
200,150,180,600,250,440,0
200,150,180,200,350,440,0
200,150,180,300,350,440,0
200,150,180,400,350,440,0
200,150,180,500,350,440,0
200,150,180,600,350,440,0
200,150,180,200,450,440,0
200,150,180,300,450,440,0
200,150,180,400,450,440,0
200,150,180,500,450,440,0
200,150,180,600,450,440,0
200,250,180,200,-450,440,100.27
200,250,180,300,-450,440,100.341
200,250,180,400,-450,440,100.321
200,250,180,500,-450,440,100.277
200,250,180,600,-450,440,0
200,250,180,200,-350,440,0
200,250,180,300,-350,440,100.598
200,250,180,400,-350,440,100.307
200,250,180,500,-350,440,100.27
200,250,180,600,-350,440,100.336
200,250,180,200,-250,440,0
200,250,180,300,-250,440,0
200,250,180,400,-250,440,100.649
200,250,180,500,-250,440,100.311
200,250,180,600,-250,440,100.328
200,250,180,200,-150,440,0
200,250,180,300,-150,440,0
200,250,180,400,-150,440,100.268
200,250,180,500,-150,440,100.557
200,250,180,600,-150,440,100.358
200,250,180,200,-50,440,0
200,250,180,300,-50,440,0
200,250,180,400,-50,440,91.9286
200,250,180,500,-50,440,100.308
200,250,180,600,-50,440,100.297
200,250,180,200,50,440,0
200,250,180,300,50,440,0
200,250,180,400,50,440,88.4464
200,250,180,500,50,440,98.2172
200,250,180,600,50,440,65.4889
200,250,180,200,150,440,0
200,250,180,300,150,440,0
200,250,180,400,150,440,66.5412
200,250,180,500,150,440,63.9199
200,250,180,600,150,440,0
200,250,180,200,250,440,0
200,250,180,300,250,440,0
200,250,180,400,250,440,0
200,250,180,500,250,440,0
200,250,180,600,250,440,0
200,250,180,200,350,440,0
200,250,180,300,350,440,0
200,250,180,400,350,440,0
200,250,180,500,350,440,0
200,250,180,600,350,440,0
200,250,180,200,450,440,0
200,250,180,300,450,440,0
200,250,180,400,450,440,0
200,250,180,500,450,440,0
200,250,180,600,450,440,0
200,350,180,200,-450,440,97.5066
200,350,180,300,-450,440,97.5636
200,350,180,400,-450,440,97.5707
200,350,180,500,-450,440,97.5108
200,350,180,600,-450,440,0
200,350,180,200,-350,440,0
200,350,180,300,-350,440,97.8115
200,350,180,400,-350,440,97.5554
200,350,180,500,-350,440,97.5067
200,350,180,600,-350,440,97.5857
200,350,180,200,-250,440,0
200,350,180,300,-250,440,0
200,350,180,400,-250,440,97.8978
200,350,180,500,-250,440,97.5379
200,350,180,600,-250,440,97.5776
200,350,180,200,-150,440,0
200,350,180,300,-150,440,0
200,350,180,400,-150,440,97.5059
200,350,180,500,-150,440,97.7643
200,350,180,600,-150,440,97.6007
200,350,180,200,-50,440,0
200,350,180,300,-50,440,0
200,350,180,400,-50,440,91.9173
200,350,180,500,-50,440,97.5354
200,350,180,600,-50,440,97.545
200,350,180,200,50,440,0
200,350,180,300,50,440,0
200,350,180,400,50,440,88.3886
200,350,180,500,50,440,97.6065
200,350,180,600,50,440,65.5261
200,350,180,200,150,440,0
200,350,180,300,150,440,0
200,350,180,400,150,440,66.4725
200,350,180,500,150,440,64.0607
200,350,180,600,150,440,0
200,350,180,200,250,440,0
200,350,180,300,250,440,0
200,350,180,400,250,440,0
200,350,180,500,250,440,0
200,350,180,600,250,440,0
200,350,180,200,350,440,0
200,350,180,300,350,440,0
200,350,180,400,350,440,0
200,350,180,500,350,440,0
200,350,180,600,350,440,0
200,350,180,200,450,440,0
200,350,180,300,450,440,0
200,350,180,400,450,440,0
200,350,180,500,450,440,0
200,350,180,600,450,440,0
200,450,180,200,-450,440,99.5913
200,450,180,300,-450,440,99.6549
200,450,180,400,-450,440,99.647
200,450,180,500,-450,440,99.5968
200,450,180,600,-450,440,0
200,450,180,200,-350,440,0
200,450,180,300,-350,440,99.9081
200,450,180,400,-350,440,99.6326
200,450,180,500,-350,440,99.5915
200,450,180,600,-350,440,99.6613
200,450,180,200,-250,440,0
200,450,180,300,-250,440,0
200,450,180,400,-250,440,99.9752
200,450,180,500,-250,440,99.6272
200,450,180,600,-250,440,99.6536
200,450,180,200,-150,440,0
200,450,180,300,-150,440,0
200,450,180,400,-150,440,99.5899
200,450,180,500,-150,440,99.8635
200,450,180,600,-150,440,99.6829
200,450,180,200,-50,440,0
200,450,180,300,-50,440,0
200,450,180,400,-50,440,91.985
200,450,180,500,-50,440,99.6245
200,450,180,600,-50,440,99.6229
200,450,180,200,50,440,0
200,450,180,300,50,440,0
200,450,180,400,50,440,88.4855
200,450,180,500,50,440,98.2416
200,450,180,600,50,440,65.5125
200,450,180,200,150,440,0
200,450,180,300,150,440,0
200,450,180,400,150,440,66.52
200,450,180,500,150,440,63.9272
200,450,180,600,150,440,0
200,450,180,200,250,440,0
200,450,180,300,250,440,0
200,450,180,400,250,440,0
200,450,180,500,250,440,0
200,450,180,600,250,440,0
200,450,180,200,350,440,0
200,450,180,300,350,440,0
200,450,180,400,350,440,0
200,450,180,500,350,440,0
200,450,180,600,350,440,0
200,450,180,200,450,440,0
200,450,180,300,450,440,0
200,450,180,400,450,440,0
200,450,180,500,450,440,0
200,450,180,600,450,440,0
300,-450,180,200,-450,440,0
300,-450,180,300,-450,440,0
300,-450,180,400,-450,440,0
300,-450,180,500,-450,440,0
300,-450,180,600,-450,440,0
300,-450,180,200,-350,440,0
300,-450,180,300,-350,440,0
300,-450,180,400,-350,440,0
300,-450,180,500,-350,440,0
300,-450,180,600,-350,440,0
300,-450,180,200,-250,440,0
300,-450,180,300,-250,440,0
300,-450,180,400,-250,440,0
300,-450,180,500,-250,440,0
300,-450,180,600,-250,440,0
300,-450,180,200,-150,440,0
300,-450,180,300,-150,440,0
300,-450,180,400,-150,440,0
300,-450,180,500,-150,440,0
300,-450,180,600,-150,440,0
300,-450,180,200,-50,440,0
300,-450,180,300,-50,440,0
300,-450,180,400,-50,440,0
300,-450,180,500,-50,440,0
300,-450,180,600,-50,440,0
300,-450,180,200,50,440,0
300,-450,180,300,50,440,0
300,-450,180,400,50,440,0
300,-450,180,500,50,440,0
300,-450,180,600,50,440,0
300,-450,180,200,150,440,0
300,-450,180,300,150,440,0
300,-450,180,400,150,440,0
300,-450,180,500,150,440,0
300,-450,180,600,150,440,0
300,-450,180,200,250,440,0
300,-450,180,300,250,440,0
300,-450,180,400,250,440,0
300,-450,180,500,250,440,0
300,-450,180,600,250,440,0
300,-450,180,200,350,440,0
300,-450,180,300,350,440,0
300,-450,180,400,350,440,0
300,-450,180,500,350,440,0
300,-450,180,600,350,440,0
300,-450,180,200,450,440,0
300,-450,180,300,450,440,0
300,-450,180,400,450,440,0
300,-450,180,500,450,440,0
300,-450,180,600,450,440,0
300,-350,180,200,-450,440,91.2997
300,-350,180,300,-450,440,80.3433
